id,status,traj,step,moved,sign,file,error,z_extraction [mm],wallclock [s],KE_IE_steady_max [%],KE_IE_overall_max [%],AE_IE_final [%],E_ref [mJ],ETOTAL_drift [%],ALLIE_max [mJ],ALLPW [%],KE_final_over_IE_peak [%],F_n [N],F_t [N],F_fit_mode [-],F_fit_n [samples],F_fit_z [mm],SCOF_mean [-],SCOF_std [-],SCOF_n [samples],h_r [mm],h_p [mm],h_fp [mm],quality_flags,in_design,u_X,g_X,u_h,g_h,u_w,g_w,u_eps_c,g_eps_c,u_beta,g_beta,u_K,g_K,u_mu_eff,g_mu_eff,u_phi,g_phi
00045,SUSPECT,4,8,beta,1,Design_00045_Results.csv,,1.9630071599045344,3444.0,0.06534251977325056,0.8822923782397885,1.5403890125145459,1.2037639617919922,1.8954721205323897,0.7299035787582397,1.9702685639019741,0.0022227921589186555,6.087743835531784,2.867022533953446,ramp_fit,21,2.0,0.39838745080802673,0.04767974552019067,76,0.03221753770784175,0.015222411730256093,0.029492267659708516,ETOTAL_drift=1.9%>1,1,0.6666666667,35.08821286,1.0,0.45,0.0,-0.35,0.3333333333,0.1,0.6666666667,23.66666667,0.6666666667,0.926,0.3333333333,0.1833333333,0.0,0.0
00046,SUSPECT,5,0,,0,Design_00046_Results.csv,,1.9630071599045344,3094.0,0.057927994714304015,0.84732764735528,1.0537812341347357,1.244303822517395,1.622116852336051,0.7665305733680725,1.9084412262069557,0.0021198015323894096,6.815617272348113,3.088963616978037,ramp_fit,21,2.0,0.34870975779608276,0.0635806208560216,75,0.031973946864032654,0.013167629984801841,0.026200890324909402,ETOTAL_drift=1.62%>1,1,0.6666666667,35.08821286,0.3333333333,0.15,1.0,0.35,0.0,0.05,0.3333333333,12.33333333,0.6666666667,0.926,0.3333333333,0.1833333333,0.6666666667,0.6333333333
00047,SUSPECT,5,1,h,1,Design_00047_Results.csv,,1.9630071599045344,2751.0,0.05752062296499413,0.84732764735528,0.9208747010165774,1.2475032806396484,1.560356787896462,0.7486628890037537,1.479524042754311,0.0029080621887695823,7.260645232675394,3.0989931486385713,ramp_fit,21,2.0,0.3378503128753637,0.056021991836232105,75,0.030243149366030734,0.011181881231360057,0.02109512699666662,ETOTAL_drift=1.56%>1,1,0.6666666667,35.08821286,1.0,0.45,1.0,0.35,0.0,0.05,0.3333333333,12.33333333,0.6666666667,0.926,0.3333333333,0.1833333333,0.6666666667,0.6333333333
00048,SUSPECT,5,2,beta,1,Design_00048_Results.csv,,1.9272076372315035,2799.0,0.06606852126556297,0.84732764735528,1.1499053778761412,1.244650959968567,1.3709107484166339,0.7125058174133301,2.095242440562293,0.004807608714004264,7.776533729586246,3.177025807368289,ramp_fit,21,2.0,0.2961059496391032,0.05937640301834831,75,0.02966459991924586,0.007669487993774643,0.014458786365291857,ETOTAL_drift=1.37%>1; ALLPW=2.1%>2,1,0.6666666667,35.08821286,1.0,0.45,1.0,0.35,0.0,0.05,1.0,35.0,0.6666666667,0.926,0.3333333333,0.1833333333,0.6666666667,0.6333333333
00049,SUSPECT,5,3,mu_eff,1,Design_00049_Results.csv,,1.9510739856801909,3318.0,0.048875862825299,0.8822923782397885,1.2828596721489147,2.3799612522125244,0.9704359020936698,1.2737116813659668,2.3900579123649193,0.004431457118863128,7.631269362065698,5.833460518808074,ramp_fit,21,2.0,0.6416128278259375,0.07253167177555402,74,0.031531813445992554,0.010302205861000563,0.02548223203057509,ALLPW=2.39%>2,1,0.6666666667,35.08821286,1.0,0.45,1.0,0.35,0.0,0.05,1.0,35.0,0.6666666667,0.926,1.0,0.45,0.6666666667,0.6333333333
00050,SUSPECT,5,4,X,-1,Design_00050_Results.csv,,1.9212410501193318,1351.0,3.776662772986361,15.961670706006844,0.8539328959114203,1.0941838026046753,1.794047159008223,0.3664364218711853,2.6753846468538662,0.019889375002897385,4.338675993345515,2.9278689937674103,ramp_fit,21,2.0,0.5643849239766103,0.04219162723149268,71,0.020424002612825586,0.004704773285535561,0.011578379797970271,ETOTAL_drift=1.79%>1; ALLPW=2.68%>2,1,0.0,12.0,1.0,0.45,1.0,0.35,0.0,0.05,1.0,35.0,0.6666666667,0.926,1.0,0.45,0.6666666667,0.6333333333
00051,SUSPECT,5,5,phi,-1,Design_00051_Results.csv,,1.9272076372315035,1513.0,3.9165595747498365,15.961670706006844,0.8758122317279144,1.0104576349258423,1.9114324368564657,0.2860981822013855,2.416188366773698,0.01594052150339505,4.274294513644592,2.5193982217218953,ramp_fit,21,2.0,0.5460758460009527,0.02213033290766859,72,0.01879119741701571,0.00415110893755055,0.008174287344440295,ETOTAL_drift=1.91%>1; ALLPW=2.42%>2,1,0.0,12.0,1.0,0.45,1.0,0.35,0.0,0.05,1.0,35.0,0.6666666667,0.926,1.0,0.45,0.0,0.0
00052,SUSPECT,5,6,K,-1,Design_00052_Results.csv,,1.9212410501193318,1504.0,3.891609521898066,15.961670706006844,0.8966819436080042,1.0389642715454102,1.8838972483233178,0.3287853002548218,2.4566147596960985,0.016099237360076124,4.423499842226761,2.625387493666114,ramp_fit,21,2.0,0.5515814496903676,0.023043213712233033,71,0.018487793074139176,0.003384476316455538,0.010526262483136012,ETOTAL_drift=1.88%>1; ALLPW=2.46%>2,1,0.0,12.0,1.0,0.45,1.0,0.35,0.0,0.05,1.0,35.0,0.0,0.778,1.0,0.45,0.0,0.0
00053,SUSPECT,5,7,eps_c,1,Design_00053_Results.csv,,1.9272076372315035,1499.0,3.977617094774328,15.961670706006844,0.9077878083849195,1.0905628204345703,1.8027591048655713,0.39504504203796387,2.4242177839739476,0.01634940258425608,4.363110910762439,2.732705165813494,ramp_fit,21,2.0,0.5813947184677997,0.019528759790715954,71,0.019163613140208032,0.003955039683420361,0.01257461255694867,ETOTAL_drift=1.8%>1; ALLPW=2.42%>2,1,0.0,12.0,1.0,0.45,1.0,0.35,0.6666666667,0.15,1.0,35.0,0.0,0.778,1.0,0.45,0.0,0.0
00054,SUSPECT,5,8,w,-1,Design_00054_Results.csv,,1.9212410501193318,1546.0,4.025731837491896,15.961670706006844,1.132186664680373,1.2700477838516235,1.9437659635882825,0.6119625568389893,2.5649183968023825,0.00892392781989832,4.204131418492369,3.202243365250623,ramp_fit,21,2.0,0.6903075849565131,0.03398409529526485,71,0.023322554686828548,0.003112337380233629,0.024221332985350487,ETOTAL_drift=1.94%>1; ALLPW=2.56%>2,1,0.0,12.0,1.0,0.45,0.3333333333,-0.1166666667,0.6666666667,0.15,1.0,35.0,0.0,0.778,1.0,0.45,0.0,0.0
00055,SUSPECT,6,0,,0,Design_00055_Results.csv,,1.9630071599045344,3239.0,0.05840112972640585,0.9481834206706289,1.2573194580324694,0.7336491942405701,2.3940333181210587,0.5884078741073608,2.6572108761270887,0.003444916414434735,7.347079972684122,1.9448532325364793,ramp_fit,21,2.0,0.16352647452296062,0.054434920330068665,75,0.030202562793956625,0.008898914323500966,0.01419575431238498,ETOTAL_drift=2.39%>1; ALLPW=2.66%>2,1,0.6666666667,35.08821286,0.0,0.0,0.6666666667,0.1166666667,0.0,0.05,1.0,35.0,0.0,0.778,0.0,0.05,0.3333333333,0.3166666667
00056,SUSPECT,6,1,X,-1,Design_00056_Results.csv,,1.9510739856801909,1289.0,0.17651107722558196,1.8146029679574454,0.5209333859070588,0.21868829429149628,9.110580355405926,0.10815118253231049,3.2072999769758943,0.010966762303310526,4.246352935766241,0.5668854972758846,ramp_fit,21,2.0,0.09056768838876408,0.013951556761567657,72,0.01439991228206162,0.0014357883641587113,0.0024049064772681578,ETOTAL_drift=9.11%>1; ALLPW=3.21%>2,1,0.0,12.0,0.0,0.0,0.6666666667,0.1166666667,0.0,0.05,1.0,35.0,0.0,0.778,0.0,0.05,0.3333333333,0.3166666667
00057,SUSPECT,6,2,phi,1,Design_00057_Results.csv,,1.945107398568019,1501.0,0.1339966370143499,1.9351691995399094,0.5067816764985711,0.20613926649093628,9.665342668459749,0.10860862582921982,3.4184772146743496,0.010480319350411821,4.241308592098614,0.5680284983926001,ramp_fit,21,2.0,0.07903967650651143,0.021153758098389562,72,0.014588098406892961,0.0014459865090934987,0.0024561923578234066,ETOTAL_drift=9.67%>1; ALLPW=3.42%>2,1,0.0,12.0,0.0,0.0,0.6666666667,0.1166666667,0.0,0.05,1.0,35.0,0.0,0.778,0.0,0.05,1.0,0.95
00058,SUSPECT,6,3,w,-1,Design_00058_Results.csv,,1.9510739856801909,1513.0,0.1339966370143499,1.9351691995399094,0.8703522075587525,0.24150265753269196,8.116318267449484,0.15423354506492615,3.1187960716158583,0.010958340178982643,3.645991967353984,0.7001044294792848,ramp_fit,21,2.0,0.1023700460614624,0.03956973698829235,74,0.021510190740081914,0.0035171991533281643,0.005765407296427098,ETOTAL_drift=8.12%>1; ALLPW=3.12%>2,1,0.0,12.0,0.0,0.0,0.0,-0.35,0.0,0.05,1.0,35.0,0.0,0.778,0.0,0.05,1.0,0.95
00059,SUSPECT,6,4,mu_eff,1,Design_00059_Results.csv,,1.9570405727923628,2175.0,0.4926356468507974,1.7458335608604232,2.5601963609691794,0.7610335946083069,4.495259520364348,0.3810029625892639,4.157183178291082,0.0070648469141805096,3.1941512291565584,1.9023127726146143,ramp_fit,21,2.0,0.44705375558530835,0.08108700145184901,74,0.027820525494950805,0.004906397876481304,0.03880239581439907,AE_IE_final=2.56%>2; ETOTAL_drift=4.5%>1; ALLPW=4.16%>2,1,0.0,12.0,0.0,0.0,0.0,-0.35,0.0,0.05,1.0,35.0,0.0,0.778,0.6666666667,0.3166666667,1.0,0.95
00060,SUSPECT,6,5,h,1,Design_00060_Results.csv,,1.945107398568019,1621.0,0.4755304861946662,1.7458335608604232,1.0963154515486897,0.8240367770195007,2.3202290797124463,0.40291035175323486,2.300725212934238,0.007567980272855987,3.6524388841736353,2.2455191813506072,ramp_fit,21,2.0,0.4463779012209634,0.07955273210861474,73,0.02606600839282016,0.0061427054620312544,0.027734040363590402,ETOTAL_drift=2.32%>1; ALLPW=2.3%>2,1,0.0,12.0,0.6666666667,0.3,0.0,-0.35,0.0,0.05,1.0,35.0,0.0,0.778,0.6666666667,0.3166666667,1.0,0.95
00061,SUSPECT,6,6,eps_c,1,Design_00061_Results.csv,,1.9510739856801909,2137.0,0.49991515859854124,1.7458335608604232,1.0152651664946035,0.8038857579231262,2.4706269066586932,0.36286622285842896,2.126540329866653,0.006601882904530883,3.744094694847666,2.1764362106075525,ramp_fit,21,2.0,0.42610863975813557,0.07049206734794886,72,0.0251842668252429,0.004626283667612081,0.02357186082700798,ETOTAL_drift=2.47%>1; ALLPW=2.13%>2,1,0.0,12.0,0.6666666667,0.3,0.0,-0.35,0.6666666667,0.15,1.0,35.0,0.0,0.778,0.6666666667,0.3166666667,1.0,0.95
00062,SUSPECT,6,7,beta,-1,Design_00062_Results.csv,,1.8198090692124105,1716.0,0.3193593795035562,1.7458335608604232,1.4645124604394546,0.8967415690422058,1.97222297841145,0.49347174167633057,3.0868074704348545,0.0059130596617531835,3.7733052540651117,2.467503233905478,ramp_fit,21,2.0,0.5029929495841461,0.0886406900032532,73,0.026053364399894793,0.004811086546094031,0.03934035682795446,ETOTAL_drift=1.97%>1; ALLPW=3.09%>2,1,0.0,12.0,0.6666666667,0.3,0.0,-0.35,0.6666666667,0.15,0.3333333333,12.33333333,0.0,0.778,0.6666666667,0.3166666667,1.0,0.95
00063,SUSPECT,6,8,K,1,Design_00063_Results.csv,,1.9570405727923628,2130.0,0.31687162649205036,1.7458335608604232,1.1978843851047278,0.8371333479881287,2.4996098051813536,0.42770102620124817,2.686944940062017,0.005061566800878485,3.5744970360875628,2.2305656867625894,ramp_fit,21,2.0,0.4818679502112504,0.0787886066256656,74,0.027415433781833545,0.008769602953892449,0.030631898368363303,ETOTAL_drift=2.5%>1; ALLPW=2.69%>2,1,0.0,12.0,0.6666666667,0.3,0.0,-0.35,0.6666666667,0.15,0.3333333333,12.33333333,0.6666666667,0.926,0.6666666667,0.3166666667,1.0,0.95
00064,SUSPECT,7,0,,0,Design_00064_Results.csv,,1.9510739856801909,2130.0,0.11310432968286875,1.2763569979983,0.9230650878696696,0.7829083800315857,2.3974447248065345,0.36700204014778137,2.012031592940492,0.00722736330687233,5.7690755175305615,2.046148338875212,ramp_fit,21,2.0,0.26156314878179576,0.03252149417256029,73,0.02481098839684128,0.004997891724456735,0.01016052718555986,ETOTAL_drift=2.4%>1; ALLPW=2.01%>2,1,0.3333333333,20.51971136,0.0,0.0,1.0,0.35,1.0,0.2,1.0,35.0,0.0,0.778,0.3333333333,0.1833333333,0.3333333333,0.3166666667
00065,MISSING,7,1,mu_eff,1,,no *_Results.csv for this design id,,,,,,,,,,,,,,,,,,,,,,,1,0.3333333333,20.51971136,0.0,0.0,1.0,0.35,1.0,0.2,1.0,35.0,0.0,0.778,1.0,0.45,0.3333333333,0.3166666667
00066,SUSPECT,7,2,X,1,Design_00066_Results.csv,,1.9749403341288783,7422.0,0.03481796843592525,0.6164701096312117,5.081594366141974,2.254669666290283,3.834263542150227,1.6178847551345825,3.4181273045659357,0.003260058627691297,5.481964678991406,5.013328380914991,ramp_fit,21,2.0,0.7612707076342898,0.11170284670337823,79,0.03760043438976888,0.0066378280489326116,0.06218014915399489,AE_IE_final=5.08%>2; ETOTAL_drift=3.83%>1; ALLPW=3.42%>2,1,1.0,60.0,0.0,0.0,1.0,0.35,1.0,0.2,1.0,35.0,0.0,0.778,1.0,0.45,0.3333333333,0.3166666667
00067,MISSING,7,3,beta,-1,,no *_Results.csv for this design id,,,,,,,,,,,,,,,,,,,,,,,1,1.0,60.0,0.0,0.0,1.0,0.35,1.0,0.2,0.3333333333,12.33333333,0.0,0.778,1.0,0.45,0.3333333333,0.3166666667
00068,SUSPECT,7,4,phi,1,Design_00068_Results.csv,,1.9749403341288783,6774.0,0.04345459744881986,0.6015603691301976,5.655382075653784,1.8582056760787964,6.099351941802539,1.2815815210342407,3.867422106667161,0.0031137303806287983,5.160107337035138,4.162308510247761,ramp_fit,21,2.0,0.7299782817646726,0.06188495924704476,80,0.037216373892332566,0.007964810814648955,0.06229812354495324,AE_IE_final=5.66%>2; ETOTAL_drift=6.1%>1; ALLPW=3.87%>2,1,1.0,60.0,0.0,0.0,1.0,0.35,1.0,0.2,0.3333333333,12.33333333,0.0,0.778,1.0,0.45,1.0,0.95
00069,MISSING,7,5,eps_c,-1,,no *_Results.csv for this design id,,,,,,,,,,,,,,,,,,,,,,,1,1.0,60.0,0.0,0.0,1.0,0.35,0.3333333333,0.1,0.3333333333,12.33333333,0.0,0.778,1.0,0.45,1.0,0.95
00070,SUSPECT,7,6,h,1,Design_00070_Results.csv,,1.9749403341288783,4134.0,0.0317015220131794,0.6015603691301976,2.178960669720423,2.9354143142700195,0.7245838037302672,1.8490493297576904,3.5889094559625474,0.00232577551942136,7.3308968316941,7.052570768248982,ramp_fit,21,2.0,0.8134441282912884,0.10415152526949828,75,0.03646178631109063,0.009850240906166458,0.05288073331350455,AE_IE_final=2.18%>2; ALLPW=3.59%>2,1,1.0,60.0,0.6666666667,0.3,1.0,0.35,0.3333333333,0.1,0.3333333333,12.33333333,0.0,0.778,1.0,0.45,1.0,0.95
00071,SUSPECT,7,7,K,1,Design_00071_Results.csv,,1.9689737470167064,4378.0,0.03075471249323842,0.6015603691301976,2.081568342110408,2.7638673782348633,1.1731311664330386,1.6494077444076538,3.516640069010136,0.0022618494371250335,7.061334230167004,6.557798672548102,ramp_fit,21,2.0,0.7884911184224407,0.09730296116637398,77,0.03605378963128361,0.01276624502441244,0.04249184347178339,AE_IE_final=2.08%>2; ETOTAL_drift=1.17%>1; ALLPW=3.52%>2,1,1.0,60.0,0.6666666667,0.3,1.0,0.35,0.3333333333,0.1,0.3333333333,12.33333333,0.6666666667,0.926,1.0,0.45,1.0,0.95
00072,SUSPECT,7,8,w,-1,Design_00072_Results.csv,,1.9749403341288783,4858.0,0.03799894214933785,0.6015603691301976,3.102105443049301,2.2420060634613037,0.9247068422962933,1.3975437879562378,3.7389258485131585,0.0025432121638537977,5.434965620825298,5.252233795273352,ramp_fit,21,2.0,0.8256483449798677,0.10232284526694728,79,0.037168984652422715,0.013968102783497988,0.05131598989095701,AE_IE_final=3.1%>2; ALLPW=3.74%>2,1,1.0,60.0,0.6666666667,0.3,0.3333333333,-0.1166666667,0.3333333333,0.1,0.3333333333,12.33333333,0.6666666667,0.926,1.0,0.45,1.0,0.95
00073,SUSPECT,8,0,,0,Design_00073_Results.csv,,1.9510739856801909,3318.0,0.11599902292544176,5.624262190886071,2.0389013189568326,1.6396195888519287,0.9959222872467505,1.0456596612930298,3.3770979886326478,0.004468849232498782,4.128579334779218,3.916783729156889,ramp_fit,21,2.0,0.9001212681645263,0.06237791122829033,80,0.03337237328276733,0.009397661092596078,0.05830965966225785,AE_IE_final=2.04%>2; ALLPW=3.38%>2,1,0.3333333333,20.51971136,0.6666666667,0.3,0.0,-0.35,1.0,0.2,0.0,1.0,0.3333333333,0.852,0.6666666667,0.3166666667,0.0,0.0
00074,SUSPECT,8,1,mu_eff,-1,Design_00074_Results.csv,,1.9510739856801909,2236.0,0.10593309712801241,1.2897255439101845,1.4524714267030283,0.5211310386657715,3.8577138230376473,0.3757532835006714,2.6592000668982543,0.003514480952557625,4.3945882248156,1.3202296172901657,ramp_fit,21,2.0,0.21311805327238043,0.05461595438688756,75,0.029436792564102577,0.013601483654091216,0.025532760379350816,ETOTAL_drift=3.86%>1; ALLPW=2.66%>2,1,0.3333333333,20.51971136,0.6666666667,0.3,0.0,-0.35,1.0,0.2,0.0,1.0,0.3333333333,0.852,0.0,0.05,0.0,0.0
00075,SUSPECT,8,2,h,-1,Design_00075_Results.csv,,1.9809069212410502,3637.0,0.105933667733393,1.2897255439101845,4.158309748644549,0.47806432843208313,7.220977690726809,0.317613422870636,5.40997318962318,0.004137491385282053,3.645464679379482,1.1832658738800967,ramp_fit,21,2.0,0.2184090803101041,0.06316583733995142,76,0.031329957373130934,0.014144072017146944,0.035820857623609516,AE_IE_final=4.16%>2; ETOTAL_drift=7.22%>1; ALLPW=5.41%>2,1,0.3333333333,20.51971136,0.0,0.0,0.0,-0.35,1.0,0.2,0.0,1.0,0.3333333333,0.852,0.0,0.05,0.0,0.0
00076,SUSPECT,8,3,K,1,Design_00076_Results.csv,,1.9809069212410502,3284.0,0.10727598652133816,1.2897255439101845,3.5436978717970886,0.4777708649635315,6.804440702985966,0.3202337920665741,4.739687458869601,0.004918410035659434,3.689473361680001,1.1910073937791759,ramp_fit,21,2.0,0.21596640060877229,0.06281389011969324,76,0.031484561528541816,0.013727912169724986,0.03415549982425487,AE_IE_final=3.54%>2; ETOTAL_drift=6.8%>1; ALLPW=4.74%>2,1,0.3333333333,20.51971136,0.0,0.0,0.0,-0.35,1.0,0.2,0.0,1.0,1.0,1.0,0.0,0.05,0.0,0.0
00077,SUSPECT,8,4,phi,1,Design_00077_Results.csv,,1.9749403341288783,3103.0,0.09365039409970692,1.3468535373600048,3.1088799776116054,0.4297514855861664,6.694811776880094,0.3053659200668335,5.260009800925335,0.004965287916965857,3.643130502659519,1.0510847638179723,ramp_fit,21,2.0,0.18991340967255815,0.05834127240895323,76,0.03150073765062218,0.014989482126422805,0.029096435778999445,AE_IE_final=3.11%>2; ETOTAL_drift=6.69%>1; ALLPW=5.26%>2,1,0.3333333333,20.51971136,0.0,0.0,0.0,-0.35,1.0,0.2,0.0,1.0,1.0,1.0,0.0,0.05,0.6666666667,0.6333333333
00078,SUSPECT,8,5,X,1,Design_00078_Results.csv,,1.9868735083532219,5803.0,0.051815921687906864,0.6125183102088894,7.494226088557554,0.6491082906723022,5.301602617667395,0.5089028477668762,4.043910516582294,0.002882656903923782,4.2817319419992925,1.444877630188351,ramp_fit,21,2.0,0.24929935212295362,0.06264075771831262,80,0.03679702912925822,0.024049545502755565,0.043345895502137174,AE_IE_final=7.49%>2; ETOTAL_drift=5.3%>1; ALLPW=4.04%>2,1,1.0,60.0,0.0,0.0,0.0,-0.35,1.0,0.2,0.0,1.0,1.0,1.0,0.0,0.05,0.6666666667,0.6333333333
00079,SUSPECT,8,6,w,1,Design_00079_Results.csv,,1.9809069212410502,4437.0,0.043358299610175115,0.6125183102088894,2.3894741890117253,0.8432334065437317,2.584794844944115,0.6860806941986084,3.6103595441301826,0.0015107744532766138,5.927365102809226,1.9803822112805904,ramp_fit,21,2.0,0.2410376385897193,0.06277648818692545,78,0.03606269379996232,0.021219021638227965,0.03277665288077177,AE_IE_final=2.39%>2; ETOTAL_drift=2.58%>1; ALLPW=3.61%>2,1,1.0,60.0,0.0,0.0,0.6666666667,0.1166666667,1.0,0.2,0.0,1.0,1.0,1.0,0.0,0.05,0.6666666667,0.6333333333
00080,SUSPECT,8,7,beta,1,Design_00080_Results.csv,,1.9689737470167064,2859.0,0.03610045468654433,0.6125183102088894,1.5754266581134595,0.9838153123855591,1.9008196574178213,0.8197036981582642,2.0404286005873615,0.0014542978797504463,7.443635098345865,2.37793943376252,ramp_fit,21,2.0,0.22047511603854317,0.06276011647172512,77,0.03470196876745503,0.01771703032708407,0.023501063735081908,ETOTAL_drift=1.9%>1; ALLPW=2.04%>2,1,1.0,60.0,0.0,0.0,0.6666666667,0.1166666667,1.0,0.2,0.6666666667,23.66666667,1.0,1.0,0.0,0.05,0.6666666667,0.6333333333
00081,SUSPECT,8,8,eps_c,-1,Design_00081_Results.csv,,1.9749403341288783,3306.0,0.03425012788467981,0.6125183102088894,1.5487053421056187,0.9901160597801208,1.897211725450927,0.8247894644737244,2.049553676751092,0.0016269254111868224,7.5020083266419215,2.3862724928628816,ramp_fit,21,2.0,0.21940205113217276,0.06267794984205308,77,0.034934053715921655,0.017661687347370874,0.023048755632872703,ETOTAL_drift=1.9%>1; ALLPW=2.05%>2,1,1.0,60.0,0.0,0.0,0.6666666667,0.1166666667,0.3333333333,0.1,0.6666666667,23.66666667,1.0,1.0,0.0,0.05,0.6666666667,0.6333333333
00082,SUSPECT,9,0,,0,Design_00082_Results.csv,,1.9749403341288783,5453.0,0.0337348092995933,0.6164701096312117,2.5866303217016533,2.4512224197387695,0.7484858029120489,1.6432825326919556,3.2912319602278806,0.002022049431706286,5.566275903156821,5.772481692301758,ramp_fit,21,2.0,0.9230954004970101,0.103093749769738,83,0.03767831232082054,0.011540492302558054,0.05605996212667977,AE_IE_final=2.59%>2; ALLPW=3.29%>2,1,1.0,60.0,0.3333333333,0.15,1.0,0.35,1.0,0.2,0.3333333333,12.33333333,0.3333333333,0.852,1.0,0.45,0.0,0.0
00083,SUSPECT,9,1,K,1,Design_00083_Results.csv,,1.9689737470167064,5192.0,0.029661446395834023,0.6164701096312117,2.442072838956592,2.396615743637085,1.5058205763004575,1.509529709815979,3.092470840771637,0.001401614671808779,5.561802698936294,5.475364430126171,ramp_fit,21,2.0,0.869477772644375,0.08931653119820085,79,0.037360342260661095,0.014140579162410256,0.04465176988588006,AE_IE_final=2.44%>2; ETOTAL_drift=1.51%>1; ALLPW=3.09%>2,1,1.0,60.0,0.3333333333,0.15,1.0,0.35,1.0,0.2,0.3333333333,12.33333333,1.0,1.0,1.0,0.45,0.0,0.0
00084,SUSPECT,9,2,X,-1,Design_00084_Results.csv,,1.9152744630071599,2121.0,0.5693920242682169,6.786196972099251,1.230856804015593,1.8429033756256104,1.6338057037520357,1.1107655763626099,2.838903727403545,0.003632571857733442,4.674444969598347,4.518477381049809,ramp_fit,21,2.0,0.8325759362073244,0.09128776333899305,74,0.03189705573502998,0.01157839794030922,0.03719382916762036,ETOTAL_drift=1.63%>1; ALLPW=2.84%>2,1,0.3333333333,20.51971136,0.3333333333,0.15,1.0,0.35,1.0,0.2,0.3333333333,12.33333333,1.0,1.0,1.0,0.45,0.0,0.0
00085,SUSPECT,9,3,mu_eff,-1,Design_00085_Results.csv,,1.9510739856801909,2634.0,0.10176585689995196,1.2763569979983,0.8256987921139097,0.8533676266670227,2.3398770536982028,0.4349834620952606,1.601982197657869,0.006083541107478977,5.2380901373826045,2.140730192650963,ramp_fit,21,2.0,0.3257702577296497,0.03878801083204639,75,0.02735673321847022,0.008526968795110725,0.015171781398481347,ETOTAL_drift=2.34%>1,1,0.3333333333,20.51971136,0.3333333333,0.15,1.0,0.35,1.0,0.2,0.3333333333,12.33333333,1.0,1.0,0.3333333333,0.1833333333,0.0,0.0
00086,SUSPECT,9,4,beta,1,Design_00086_Results.csv,,1.945107398568019,1624.0,0.10406401540570694,1.2763569979983,0.8135797156942668,0.7250556945800781,2.6369342222224232,0.32996994256973267,1.9889377036267093,0.008767513362020097,5.784809279751465,1.8180351123149248,ramp_fit,21,2.0,0.24657922080936567,0.021308349478316294,73,0.02415055428082231,0.004453233905175203,0.006943063065988844,ETOTAL_drift=2.64%>1,1,0.3333333333,20.51971136,0.3333333333,0.15,1.0,0.35,1.0,0.2,1.0,35.0,1.0,1.0,0.3333333333,0.1833333333,0.0,0.0
00087,SUSPECT,9,5,h,1,Design_00087_Results.csv,,1.9510739856801909,1902.0,0.10557826829433313,1.2763569979983,0.7988932863322856,0.7221524715423584,2.6507450838175326,0.32712286710739136,1.9642742658951502,0.008220842548848683,5.835308906835909,1.802371946764198,ramp_fit,21,2.0,0.24547203549081,0.020186862795503156,73,0.023821913360459985,0.004310205510549439,0.006655635547015832,ETOTAL_drift=2.65%>1,1,0.3333333333,20.51971136,1.0,0.45,1.0,0.35,1.0,0.2,1.0,35.0,1.0,1.0,0.3333333333,0.1833333333,0.0,0.0
00088,SUSPECT,9,6,eps_c,-1,Design_00088_Results.csv,,1.9391408114558473,1864.0,0.10604745626256196,1.2763569979983,0.748423943842028,0.7074617147445679,2.723270919632225,0.312383770942688,2.0087315209283023,0.007749688733082678,5.962759166568902,1.7608944951713843,ramp_fit,21,2.0,0.23658166213212387,0.01793926903431653,73,0.023202411468320742,0.0038390005318999503,0.0059230325235735655,ETOTAL_drift=2.72%>1; ALLPW=2.01%>2,1,0.3333333333,20.51971136,1.0,0.45,1.0,0.35,0.3333333333,0.1,1.0,35.0,1.0,1.0,0.3333333333,0.1833333333,0.0,0.0
00089,SUSPECT,9,7,w,-1,Design_00089_Results.csv,,1.9510739856801909,1928.0,0.10655048770744492,1.2763569979983,0.9861056584219134,0.7884379029273987,2.3921774793138204,0.38914069533348083,1.9607708037538838,0.007863965986802881,5.284618590301247,2.0122067732212336,ramp_fit,21,2.0,0.28348437500152196,0.03972082152287194,74,0.026798248107774487,0.007699953021637679,0.011609382171569411,ETOTAL_drift=2.39%>1,1,0.3333333333,20.51971136,1.0,0.45,0.3333333333,-0.1166666667,0.3333333333,0.1,1.0,35.0,1.0,1.0,0.3333333333,0.1833333333,0.0,0.0
00090,SUSPECT,9,8,phi,1,Design_00090_Results.csv,,1.9510739856801909,1534.0,0.11389573808290611,1.2369530827396047,1.0570062002130731,0.8219888210296631,2.25336680408673,0.41331276297569275,2.0737185244038656,0.007531351807449089,5.264476495387747,2.131692871902927,ramp_fit,21,2.0,0.2917017270940604,0.05423519746291608,74,0.02709178721442775,0.007620296450889634,0.012985094378510446,ETOTAL_drift=2.25%>1; ALLPW=2.07%>2,1,0.3333333333,20.51971136,1.0,0.45,0.3333333333,-0.1166666667,0.3333333333,0.1,1.0,35.0,1.0,1.0,0.3333333333,0.1833333333,0.6666666667,0.6333333333
